placeId,address,sub_channel,phone,latitude,longitude,status,type,googleUrl,outlet_name,ratingText,stars,numberOfReviews,websites,coldCallProbabilityWeight
Jy3khzX0YDTkRufkzUibhJ3U," plot no 201, Sector 47, Gurugram, Haryana 122001",2-star hotel, 092505 01186,28.4307465,77.053741,Available,NA,https://www.google.com/maps/place/wedlock+hotels/data=!4m10!3m9!1s0x390d187dcd2179cb:0x7527e1265233f9b9!5m2!4m1!1i2!8m2!3d28.4307465!4d77.053741!16s%2Fg%2F11nxn_0yn6!19sChIJy3khzX0YDTkRufkzUibhJ3U?authuser=0&hl=en&rclk=1,"wedlock hotels₹1,205",3.5 stars 249 Reviews,3.5,249,"[""NA""]",68.40%
Jf55aUScZDTkRNvUZyzMRgnc," Plot No.- 442, opp. Medanta Hospital, Sector 39, Gurugram, Haryana 122001",Hotel, 0124 433 0575,28.4376235,77.0470635,Available,NA,https://www.google.com/maps/place/OYO+Tanishq+Ashiana/data=!4m10!3m9!1s0x390d1927515a9e7f:0x77821133cb19f536!5m2!4m1!1i2!8m2!3d28.4376235!4d77.0470635!16s%2Fg%2F11w3kz6xwv!19sChIJf55aUScZDTkRNvUZyzMRgnc?authuser=0&hl=en&rclk=1,"OYO Tanishq Ashiana₹1,101",4.8 stars 12 Reviews,4.8,12,"[""https://www.oyorooms.com/243332/""]",59.21%
JGTTB6-0ZDTkRdIDLpY_uLr4," Plot No, 1792P, Block A, Greenwood City, Sector 45, Gurugram, Haryana 122002",3-star hotel, 098104 68478,28.4499967,77.0648103,Available,NA,https://www.google.com/maps/place/Hotel+91+HUDA+City+Centre+Gurgaon/data=!4m10!3m9!1s0x390d19edebc13419:0xbe2eee8fa5cb8074!5m2!4m1!1i2!8m2!3d28.4499967!4d77.0648103!16s%2Fg%2F11qr2l1w_4!19sChIJGTTB6-0ZDTkRdIDLpY_uLr4?authuser=0&hl=en&rclk=1,"Hotel 91 HUDA City Centre Gurgaon₹3,025",4.3 stars 882 Reviews,4.3,882,"[""http://www.91hotels.in/""]",77.95%
JrdHmZoQZDTkRmwGZkcfPj4Y," 996, near Medanta Hospital, Islampur Village, Sector 38, Gurugram, Haryana 122001",3-star hotelCasual hotel with a restaurant/lounge, 092056 01379,28.4336379,77.0417068,Available,NA,https://www.google.com/maps/place/The+Angel+Hotel+%26+Suites+near+Medanta/data=!4m10!3m9!1s0x390d198466e6d1ad:0x868fcfc79199019b!5m2!4m1!1i2!8m2!3d28.4336379!4d77.0417068!16s%2Fg%2F11h6v0tc0f!19sChIJrdHmZoQZDTkRmwGZkcfPj4Y?authuser=0&hl=en&rclk=1,"The Angel Hotel & Suites near Medanta₹2,517",4.7 stars 591 Reviews,4.7,591,"[""https://angelhotelmedanta.com/""]",80.66%
JZ8hOhjUYDTkR2KDEd1dwY38," 167-2, Najafgarh Road, near Bus Stand Road, Gopal Nagar, Adarsh Nagar, Sector 12, Gurugram, Haryana 122001",3-star hotel, 0124 620 1166,28.464741,77.0333323,Available,NA,https://www.google.com/maps/place/Collection+O+Hotel+City+Point/data=!4m10!3m9!1s0x390d1835864ec867:0x7f63705777c4a0d8!5m2!4m1!1i2!8m2!3d28.464741!4d77.0333323!16s%2Fg%2F11f4wtyrm7!19sChIJZ8hOhjUYDTkR2KDEd1dwY38?authuser=0&hl=en&rclk=1,"Collection O Hotel City Point₹1,344",3.5 stars 142 Reviews,3.5,142,"[""https://www.oyorooms.com/h/1303?utm_source=Google_gmb&utm_medium=Organic&utm_campaign=GRG199&latitude=28.46472&longitude=77.03334&locale=en""]",60.60%
Js5_r_IoZDTkR6Gteo2VG_9U," 24, 7, Khandsa Rd, near Hero Honda Chowk, Hari Nagar, Sector 10A, Gurugram, Haryana 122001",Hotel, 099102 03891,28.4439764,77.0114875,Available,NA,"https://www.google.com/maps/place/HOTEL+SILVERLINE+:+Rooms+Restaurant+Banquets,+24%2F7+HARI+NAGAR+KHANDSA+ROAD/data=!4m10!3m9!1s0x390d198afceb9fb3:0xd5ff4665a35e6be8!5m2!4m1!1i2!8m2!3d28.4439764!4d77.0114875!16s%2Fg%2F11h718dfyn!19sChIJs5_r_IoZDTkR6Gteo2VG_9U?authuser=0&hl=en&rclk=1","HOTEL SILVERLINE : Rooms Restaurant Banquets, 24/7 HARI NAGAR KHANDSA ROAD₹1,600",4.5 stars 35 Reviews,4.5,35,"[""NA""]",64.78%
JAa4Z7noYDTkRY0apRpeJwZQ," 614, Medicity, Islampur Colony, Sector 38, Gurugram, Haryana 122001",Hotel, 087007 09821,28.432268,77.0464145,Available,NA,https://www.google.com/maps/place/Hotel+Grey+Sky/data=!4m10!3m9!1s0x390d187aee19ae01:0x94c1899746a94663!5m2!4m1!1i2!8m2!3d28.432268!4d77.0464145!16s%2Fg%2F11y96xpxr3!19sChIJAa4Z7noYDTkRY0apRpeJwZQ?authuser=0&hl=en&rclk=1,"Hotel Grey Sky₹1,383",5.0 stars 96 Reviews,5,96,"[""https://hotelgreysky.bookingjini.com/property?q=MTczNjM2MTAwMDAwMHwxNzM2NDQ3NDAwMDAwfDczMDF8fHx8fHxnb29nbGU=""]",72.69%
JOTFgFrkZDTkRtGNiP_WDHVE," Plot No. 8 C, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122022",3-star hotel, 095991 99608,28.4595101,77.0786237,Available,NA,https://www.google.com/maps/place/Saltstayz+Select+-+Huda+City+Center/data=!4m10!3m9!1s0x390d19b916603139:0x511d83f53f6263b4!5m2!4m1!1i2!8m2!3d28.4595101!4d77.0786237!16s%2Fg%2F11tjwyk5mt!19sChIJOTFgFrkZDTkRtGNiP_WDHVE?authuser=0&hl=en&rclk=1,"Saltstayz Select - Huda City Center₹2,083","4.8 stars 1,635 Reviews",4.8,"1,635","[""https://saltstayz.com/listing/saltstayz-hotel-huda-city-center/""]",56.30%
JAalOsvsZDTkR7J7Bo84iy3g," Sheetla Mata Mandir Rd, near Bharat Petrol Pump, Block - E, Sheetla Colony, Ashok Vihar Phase II, Gurugram, Haryana 122001",Hotel, 087007 65346,28.4806253,77.0263559,Available,NA,https://www.google.com/maps/place/Hotel+Safe+Stay+Gurgaon/data=!4m10!3m9!1s0x390d19fbb24ea901:0x78cb22cea3c19eec!5m2!4m1!1i2!8m2!3d28.4806253!4d77.0263559!16s%2Fg%2F11x1qr35d6!19sChIJAalOsvsZDTkR7J7Bo84iy3g?authuser=0&hl=en&rclk=1,"Hotel Safe Stay Gurgaon₹1,120",4.7 stars 7 Reviews,4.7,7,"[""https://www.instagram.com/hotelsafestay/""]",56.96%
J3dJ3-RFHDjkRXVZ7QnSO6Ck," 243244 P Sco 243, 244, 1, P Sector, Kurukshetra, Haryana 136118",Hotel, 0124 620 1206,28.4568016,77.0563747,Available,NA,https://www.google.com/maps/place/OYO+40417+Hotel+Grand+Taj/data=!4m10!3m9!1s0x390e4711f977d2dd:0x29e88e74427b565d!5m2!4m1!1i2!8m2!3d28.4568016!4d77.0563747!16s%2Fg%2F11gw35cbyw!19sChIJ3dJ3-RFHDjkRXVZ7QnSO6Ck?authuser=0&hl=en&rclk=1,"OYO 40417 Hotel Grand Taj₹1,371",4.2 stars 16 Reviews,4.2,16,"[""https://www.oyorooms.com//hotels-in-Kurukshetra/?utm_source=GMB_IN_SO&utm_medium=Organic&utm_campaign=KRK026&locale=en""]",54.14%
JjX6IvoAZDTkRYb9Ku7Wh5hM," 373/21, Main, Pardhan Wali Gali, Raj Nagar, Gurugram, Haryana 122001",Hotel, 0124 620 1166,28.4471233,77.0168869,Available,NA,https://www.google.com/maps/place/Hotel+O+Parth+Residency/data=!4m10!3m9!1s0x390d1980be887e8d:0x13e6a1b5bb4abf61!5m2!4m1!1i2!8m2!3d28.4471233!4d77.0168869!16s%2Fg%2F11qndp0djz!19sChIJjX6IvoAZDTkRYb9Ku7Wh5hM?authuser=0&hl=en&rclk=1,"Hotel O Parth Residency₹1,167",4.6 stars 14 Reviews,4.6,14,"[""https://www.oyorooms.com/83804/""]",57.68%
J7RZA4HEZDTkRoEN_uH1l9Vw," 1323, Sector 31, Gurugram, Haryana 122001",Hotel, 070424 24242,28.4502728,77.0445974,Available,NA,https://www.google.com/maps/place/FabHotel+Golden+Leaf/data=!4m10!3m9!1s0x390d1971e04016ed:0x5cf5657db87f43a0!5m2!4m1!1i2!8m2!3d28.4502728!4d77.0445974!16s%2Fg%2F11t863rq72!19sChIJ7RZA4HEZDTkRoEN_uH1l9Vw?authuser=0&hl=en&rclk=1,"FabHotel Golden Leaf₹1,387",4.3 stars 43 Reviews,4.3,43,"[""https://www.fabhotels.com/hotels-in-gurgaon/fabhotel-golden-leaf-i.html?utm_source=GMB&utm_medium=organic&utm_campaign=GMB_Traffic""]",60.02%
JQZ4mpc8ZDTkRnWYB20wj3R8," Plot Number 1904, Block A, Greenwood City, Sector 45, Gurugram, Haryana 122001",3-star hotel, 070424 24242,28.4496105,77.0670195,Available,NA,https://www.google.com/maps/place/FabHotel+Soft+Petals+-+Hotel+in+Sector+45/data=!4m10!3m9!1s0x390d19cfa5269e41:0x1fdd234cdb01669d!5m2!4m1!1i2!8m2!3d28.4496105!4d77.0670195!16s%2Fg%2F11j3441b40!19sChIJQZ4mpc8ZDTkRnWYB20wj3R8?authuser=0&hl=en&rclk=1,"FabHotel Soft Petals - Hotel in Sector 45₹1,922",4.1 stars 161 Reviews,4.1,161,"[""https://www.fabhotels.com/hotels-in-gurgaon/fabhotel-soft-petals.html?utm_source=GMB&utm_medium=organic&utm_campaign=GMB_Traffic""]",67.51%
JN7camEsZDTkRuqJYYabpOWE," Plot No: 235, Medicity, Islampur Colony, Sector 38, Gurugram, Haryana 122001",Hotel, 070424 24242,28.434443,77.048028,Available,NA,https://www.google.com/maps/place/FabHotel+Bliss+Premium/data=!4m10!3m9!1s0x390d194b981ab737:0x6139e9a66158a2ba!5m2!4m1!1i2!8m2!3d28.434443!4d77.048028!16s%2Fg%2F11vzxplg9b!19sChIJN7camEsZDTkRuqJYYabpOWE?authuser=0&hl=en&rclk=1,"FabHotel Bliss Premium₹1,175",3.3 stars 8 Reviews,3.3,8,"[""https://www.fabhotels.com/hotels-in-gurgaon/fabhotel-bliss-premium-ckqushpu.html?utm_source=GMB&utm_medium=organic&utm_campaign=GMB_Traffic""]",43.22%
Js77QYQUZDTkRheiJ7PSRFo4," Plot No 145 Near Raheja Atlantis, Sector 31, Gurugram, Haryana 122002",3-star hotelCasual hotel with breakfast & Wi-Fi, 093228 00100,28.4519748,77.0445438,Available,NA,https://www.google.com/maps/place/Treebo+Corporate+32+-+Hotel+in+Gurgaon/data=!4m10!3m9!1s0x390d190561d0beb3:0x8e1691f4ec89e885!5m2!4m1!1i2!8m2!3d28.4519748!4d77.0445438!16s%2Fg%2F11lgqdgl_k!19sChIJs77QYQUZDTkRheiJ7PSRFo4?authuser=0&hl=en&rclk=1,"Treebo Corporate 32 - Hotel in Gurgaon₹2,152",4.1 stars 68 Reviews,4.1,68,"[""https://www.treebo.com/hotels-in-gurgaon/treebo-corporate-32-sector-31-2775/?utm_source=partnerships&utm_medium=gmb&utm_campaign=gmblisting""]",61.14%
JXWBnO-8ZDTkRv8YuaqlO5lg," Plot no 402, near Medanta Hospital, Sector 39, Gurugram, Haryana 122003",Hotel, 099111 79000,28.4384904,77.0455772,Available,NA,https://www.google.com/maps/place/Lime+Tree+1BHK+Serviced+Apartments+in+Gurgaon/data=!4m10!3m9!1s0x390d19ef3b67605d:0x58e64ea96a2ec6bf!5m2!4m1!1i2!8m2!3d28.4384904!4d77.0455772!16s%2Fg%2F11p5qlv9p1!19sChIJXWBnO-8ZDTkRv8YuaqlO5lg?authuser=0&hl=en&rclk=1,"Lime Tree 1BHK Serviced Apartments in Gurgaon₹1,723",4.8 stars 257 Reviews,4.8,257,"[""https://www.limetreehotels.com/1bhk-service-apartment-medanta-hospital-gurgaon/""]",77.60%
J3Sh7Z2wYDTkRfQxnFLkbLic," Corporate Office, Guru Haridas Marg, Sector 38, Near Medanta Hospital Subhash Chowk, Gurugram, Haryana 122001",3-star hotelNo-nonsense hotel with free Wi-Fi, 0124 433 0599,28.4386255,77.0370288,Available,NA,https://www.google.com/maps/place/Townhouse+Sector+38+Gurgaon+Near+Medanta/data=!4m10!3m9!1s0x390d186c677b28dd:0x272e1bb914670c7d!5m2!4m1!1i2!8m2!3d28.4386255!4d77.0370288!16s%2Fg%2F11cjj9vp3q!19sChIJ3Sh7Z2wYDTkRfQxnFLkbLic?authuser=0&hl=en&rclk=1,"Townhouse Sector 38 Gurgaon Near Medanta₹1,582",3.6 stars 753 Reviews,3.6,753,"[""https://www.oyorooms.com/14558/""]",70.48%
Jyaq2_yEXDTkRLIB5zKatVbw," KHASHRA NO 3853/999, Haryana 122001",Hotel, 072900 06494,28.4571393,77.0089683,Available,NA,https://www.google.com/maps/place/Hotel+De+Luxe+Basai+Road+By+Saavi+Hotels/data=!4m10!3m9!1s0x390d1721ffb6aac9:0xbc55ada6cc79802c!5m2!4m1!1i2!8m2!3d28.4571393!4d77.0089683!16s%2Fg%2F11pysf95_k!19sChIJyaq2_yEXDTkRLIB5zKatVbw?authuser=0&hl=en&rclk=1,"Hotel De Luxe Basai Road By Saavi Hotels₹1,871",3.9 stars 59 Reviews,3.9,59,"[""http://saavihotels.com/""]",58.13%
Jxwe890IYDTkRU7GZHFDkOqI," 138-139, Sector 31 - 32A, Sector 31, Gurugram, Haryana 122002",HotelRelaxed hotel with a gym & a restaurant, 098739 07049,28.4528867,77.0446846,Available,NA,https://www.google.com/maps/place/HOTEL+CYMBAL+%28+Sector+-31+Gurgaon%29/data=!4m10!3m9!1s0x390d1842f7bc07c7:0xa23ae4501c99b153!5m2!4m1!1i2!8m2!3d28.4528867!4d77.0446846!16s%2Fg%2F11bcdz9hyz!19sChIJxwe890IYDTkRU7GZHFDkOqI?authuser=0&hl=en&rclk=1,"HOTEL CYMBAL ( Sector -31 Gurgaon)₹2,209","4.0 stars 1,089 Reviews",4,"1,089","[""http://www.cymbalhotel.com/""]",48.30%
JUW2yCxEZDTkRJV_Mf597aw8," 21/1, Mehrauli-Gurgaon Rd, Anamika Enclave, Sector 14, Gurugram, Haryana 122001",4-star hotel, 092893 21900,28.4663362,77.0399087,Available,NA,https://www.google.com/maps/place/Hotel+Windsor+Heights/data=!4m10!3m9!1s0x390d19110bb26d51:0xf6b7b9f7fcc5f25!5m2!4m1!1i2!8m2!3d28.4663362!4d77.0399087!16s%2Fg%2F11q3qvrvg5!19sChIJUW2yCxEZDTkRJV_Mf597aw8?authuser=0&hl=en&rclk=1,"Hotel Windsor Heights₹3,808",4.3 stars 199 Reviews,4.3,199,"[""http://hotelwindsorheights.com/""]",70.97%
JtQuDZvIZDTkRoGzaPPVdMss," Guru Haridas Rd, Behind Medanta, Medicity, Islampur Village, Sector 38, Gurugram, Haryana 122001",3-star hotelNo-frills budget hotel with a kitchen, 098731 59373,28.4382903,77.0372878,Available,NA,https://www.google.com/maps/place/A1+Guest+House+In+Gurgaon/data=!4m10!3m9!1s0x390d19f266830bb5:0xcb325df53cda6ca0!5m2!4m1!1i2!8m2!3d28.4382903!4d77.0372878!16s%2Fg%2F11f698w8k6!19sChIJtQuDZvIZDTkRoGzaPPVdMss?authuser=0&hl=en&rclk=1,"A1 Guest House In Gurgaon₹1,342",4.7 stars 134 Reviews,4.7,134,"[""http://www.a1guesthouse.com/""]",72.18%
JpUa9BZMZDTkRlEmvUXsfHqQ," Plot Number 260, Medicity, Islampur Colony, Sector 38, Gurugram, Haryana 122001",3-star hotel, 070424 24242,28.4340662,77.0474289,Available,NA,"https://www.google.com/maps/place/FabHotel+Wedding+Bliss+38+-+Hotel+in+Medanta+Hospital,+Gurgaon/data=!4m10!3m9!1s0x390d199305bd46a5:0xa41e1f7b51af4994!5m2!4m1!1i2!8m2!3d28.4340662!4d77.0474289!16s%2Fg%2F11pxw7ll1b!19sChIJpUa9BZMZDTkRlEmvUXsfHqQ?authuser=0&hl=en&rclk=1","FabHotel Wedding Bliss 38 - Hotel in Medanta Hospital, Gurgaon₹1,395",3.4 stars 103 Reviews,3.4,103,"[""https://www.fabhotels.com/hotels-in-gurgaon/fabhotel-wedding-bliss-38.html?utm_source=GMB&utm_medium=organic&utm_campaign=GMB_Traffic""]",57.22%
Ji4eycZUZDTkRoJJyuBsgzjg," Plot no. 24, near medanta hospital, Medicity, Islampur Colony, Sector 38, Gurugram, Haryana 122018",3-star hotel, 070424 24242,28.437419,77.043498,Available,NA,https://www.google.com/maps/place/Skylight+Inn/data=!4m10!3m9!1s0x390d199571b2878b:0x38ce201bb87292a0!5m2!4m1!1i2!8m2!3d28.437419!4d77.043498!16s%2Fg%2F11nms1n0hd!19sChIJi4eycZUZDTkRoJJyuBsgzjg?authuser=0&hl=en&rclk=1,"Skylight Inn₹1,344",4.0 stars 310 Reviews,4,310,"[""https://www.fabhotels.com/hotels-in-gurgaon/fabhotel-skylight-inn.html?utm_source=GMB&utm_medium=organic&utm_campaign=GMB_Traffic""]",70.68%
JIQAcV1kYDTkRb54pf7JCA80," Plot No. 145, Rahejas Atlantis Society, near Gate no 4, Sector 31, Gurugram, Haryana 122001",HotelRelaxed budget hotel with a rooftop cafe, 079786 28188,28.4520132,77.0445723,Available,NA,https://www.google.com/maps/place/Haven+Hotel/data=!4m10!3m9!1s0x390d1859571c0021:0xcd0342b27f299e6f!5m2!4m1!1i2!8m2!3d28.4520132!4d77.0445723!16s%2Fg%2F11ql8d42gf!19sChIJIQAcV1kYDTkRb54pf7JCA80?authuser=0&hl=en&rclk=1,"Haven Hotel₹2,295",4.7 stars 377 Reviews,4.7,377,"[""NA""]",82.71%
JAQBA6eAYDTkRV0RzEJj5IE8," 750, Sushant Lok 1 Rd, Block A, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122022",3-star hotelBright budget hotel with free breakfast, 070424 24242,28.4682768,77.077647,Available,NA,https://www.google.com/maps/place/FabHotel+The+Residency+-+Hotel+in+Sushant+Lok+1/data=!4m10!3m9!1s0x390d18e0e9400001:0x4f20f99810734457!5m2!4m1!1i2!8m2!3d28.4682768!4d77.077647!16s%2Fg%2F11g7_g79xw!19sChIJAQBA6eAYDTkRV0RzEJj5IE8?authuser=0&hl=en&rclk=1,"FabHotel The Residency - Hotel in Sushant Lok 1₹1,771",4.1 stars 464 Reviews,4.1,464,"[""https://www.fabhotels.com/hotels-in-gurgaon/fabhotel-the-residency-dlf-galleria.html?utm_source=GMB&utm_medium=organic&utm_campaign=GMB_Traffic""]",73.68%
Jh3sHVygZDTkR84XgPtQa64A," HDFC Bank, Plot No 1324A, near Jhadsa Chowk, Sector 31 - 32A, Sector 31, Gurugram, Haryana 122001",2-star hotel, 086864 44000,28.4505686,77.0441605,Available,NA,https://www.google.com/maps/place/NStay/data=!4m10!3m9!1s0x390d192857077b87:0x80eb1ad43ee085f3!5m2!4m1!1i2!8m2!3d28.4505686!4d77.0441605!16s%2Fg%2F11r5s51b5f!19sChIJh3sHVygZDTkR84XgPtQa64A?authuser=0&hl=en&rclk=1,"NStay₹1,530",4.3 stars 513 Reviews,4.3,513,"[""NA""]",80.11%
JJeZOEUAcDTkRl8pjAiBnShM," A-184, NH-8, Gali No.1, Near MTNL Exchange, Block A, Mahipalpur Village, New Delhi, 110037",2-star hotel, 011 4185 4092,28.4622457,77.0172009,Available,NA,https://www.google.com/maps/place/Hotel+Global+Inn/data=!4m10!3m9!1s0x390d1c40114ee625:0x134a67200263ca97!5m2!4m1!1i2!8m2!3d28.4622457!4d77.0172009!16s%2Fg%2F1wv_qm3_!19sChIJJeZOEUAcDTkRl8pjAiBnShM?authuser=0&hl=en&rclk=1,"Hotel Global Inn₹1,260",3.8 stars 43 Reviews,3.8,43,"[""NA""]",59.02%
JxaP-LEYjDTkRKwrd-f1rgd0," 60 Meter Rd, near Tulip Violet Society, Tulip Violet Society, Sector 69, Gurugram, Haryana 122101",Hotel, 084488 43547,28.3930624,77.0314938,Available,NA,https://www.google.com/maps/place/Hotel+RR+Galaxy+Gurugram/data=!4m10!3m9!1s0x390d23462cfea3c5:0xdd816bfdf9dd0a2b!5m2!4m1!1i2!8m2!3d28.3930624!4d77.0314938!16s%2Fg%2F11v3lq6m3s!19sChIJxaP-LEYjDTkRKwrd-f1rgd0?authuser=0&hl=en&rclk=1,"Hotel RR Galaxy Gurugram₹2,271",4.5 stars 164 Reviews,4.5,164,"[""https://tour.hotelrrgalaxy.com/""]",71.64%
JxXhS72ojDTkRyyk46tzmcTU," dharam tower, 1, Plot No. 22, Main Medawas road, Main Road, near World Mark, near Sector 64, Medawas, Sector 64, Gurugram, Haryana 122018",3-star hotel, 0124 433 0599,28.3975449,77.0714633,Available,NA,https://www.google.com/maps/place/Townhouse+Vero/data=!4m10!3m9!1s0x390d236aef5278c5:0x3571e6dcea3829cb!5m2!4m1!1i2!8m2!3d28.3975449!4d77.0714633!16s%2Fg%2F11h3sq216c!19sChIJxXhS72ojDTkRyyk46tzmcTU?authuser=0&hl=en&rclk=1,Townhouse Vero₹968,3.5 stars 268 Reviews,3.5,268,"[""https://www.oyorooms.com/h/107529/?utm_source=GMB_IN&utm_medium=Organic&utm_campaign=GRG2137&latitude=28.3975249573381&longitude=77.074760813266&locale=en""]",64.85%
JMzJPXKkjDTkRj4J1rgUw_A4," TULIP WHITE, Avenue 69, Society, Genpact 69, Sector 69, Gurugram, Haryana 122101",4-star hotelInformal hotel with a restaurant, 0124 433 0575,28.3963681,77.0389888,Available,NA,"https://www.google.com/maps/place/Super+Townhouse+Cloud+Bay,+Near+Genpact,+Sector-69,+Gurgaon/data=!4m10!3m9!1s0x390d23a95c4f3233:0xefc3005ae75828f!5m2!4m1!1i2!8m2!3d28.3963681!4d77.0389888!16s%2Fg%2F11m89v8_fh!19sChIJMzJPXKkjDTkRj4J1rgUw_A4?authuser=0&hl=en&rclk=1","Super Townhouse Cloud Bay, Near Genpact, Sector-69, Gurgaon₹1,638",4.4 stars 518 Reviews,4.4,518,"[""https://www.oyorooms.com/104802/""]",77.15%
JS0aYLBwjDTkRg1kvuwxqGGk," S-20 & 21, Sai Dham Rd, near Sai Dham, Block S, Uppal Southend, Sector 49, Gurugram, Haryana 122018",Hotel, 093197 84999,28.4077053,77.0492631,Available,NA,"https://www.google.com/maps/place/Clay+Inn+Hotel,+Gurugram/data=!4m10!3m9!1s0x390d231c2c98464b:0x69186a0cbb2f5983!5m2!4m1!1i2!8m2!3d28.4077053!4d77.0492631!16s%2Fg%2F11l6_yx59f!19sChIJS0aYLBwjDTkRg1kvuwxqGGk?authuser=0&hl=en&rclk=1","Clay Inn Hotel, Gurugram₹2,688",4.3 stars 404 Reviews,4.3,404,"[""https://clayinnhotel.com/""]",75.05%
JWznbCeYjDTkRg34gMGxMNnI," S366, Orchid Petals, Block S, Uppal Southend, Sector 49, Gurugram, Haryana 122001",3-star hotel, 011 4117 0590,28.4119122,77.0463545,Available,NA,https://www.google.com/maps/place/Octave+Orchid+Vista/data=!4m10!3m9!1s0x390d23e609db395b:0x72364c6c30207e83!5m2!4m1!1i2!8m2!3d28.4119122!4d77.0463545!16s%2Fg%2F11t0q4s13b!19sChIJWznbCeYjDTkRg34gMGxMNnI?authuser=0&hl=en&rclk=1,"Octave Orchid Vista₹1,373",4.6 stars 610 Reviews,4.6,610,"[""https://octavehotels.com/""]",79.77%
JXykdNvkiDTkR_DZ0UvyDxIo," Badshahpur Sohna Rd Hwy, next to AIRIA MALL, Sector 68, Gurugram, Haryana 122101",4-star hotel, 073034 85131,28.384176,77.052317,Available,NA,https://www.google.com/maps/place/Rhythm+Gurugram+-+Hotel+%26+Suites/data=!4m10!3m9!1s0x390d22f9361d295f:0x8ac483fc527436fc!5m2!4m1!1i2!8m2!3d28.384176!4d77.052317!16s%2Fg%2F11vm7mt7c8!19sChIJXykdNvkiDTkR_DZ0UvyDxIo?authuser=0&hl=en&rclk=1,"Rhythm Gurugram - Hotel & Suites₹4,083",4.5 stars 134 Reviews,4.5,134,"[""https://www.rhythmhospitality.com/hotels/rhythm-gurugram/""]",70.18%
JNW7xfpUjDTkRnk6REafay-g," 68 Avenue, Badshahpur, Sector 68, Gurugram, Haryana 122103",Hotel, 093112 94301,28.3848063,77.0520139,Available,NA,https://www.google.com/maps/place/Hotel+Sakura+Gold+MAPS+GROUP/data=!4m10!3m9!1s0x390d23957ef16e35:0xe8cbdaa711914e9e!5m2!4m1!1i2!8m2!3d28.3848063!4d77.0520139!16s%2Fg%2F11w7klk_4r!19sChIJNW7xfpUjDTkRnk6REafay-g?authuser=0&hl=en&rclk=1,"Hotel Sakura Gold MAPS GROUP₹4,276",4.4 stars 82 Reviews,4.4,82,"[""https://hotelsakura.gold/""]",65.52%
J97YIB6UjDTkR-Yx0I76n2TE," plot no 10A, kaushal nagar, Sector 69, Gurugram, Haryana 122101",Hotel, 0124 433 0599,28.3962685,77.040781,Available,NA,https://www.google.com/maps/place/Super+Townhouse+Sector+69+Gurgaon/data=!4m10!3m9!1s0x390d23a50708b6f7:0x31d9a7be23748cf9!5m2!4m1!1i2!8m2!3d28.3962685!4d77.040781!16s%2Fg%2F11lp4qgs9t!19sChIJ97YIB6UjDTkR-Yx0I76n2TE?authuser=0&hl=en&rclk=1,"Super Townhouse Sector 69 Gurgaon₹1,558",5.0 stars 81 Reviews,5,81,"[""https://www.oyorooms.com/249254/""]",71.43%
JdbxYKkYjDTkRPR5tw6YKCJs," plot no.23, opp. Genpact building, nearby vatika chowk, Sector 69, Gurugram, Haryana 122101",Hotel, 0124 433 0575,28.397786,77.040885,Available,NA,https://www.google.com/maps/place/Collection+O+Hotel+Mid+Town/data=!4m10!3m9!1s0x390d23462a58bc75:0x9b080aa6c36d1e3d!5m2!4m1!1i2!8m2!3d28.397786!4d77.040885!16s%2Fg%2F11t_whspt3!19sChIJdbxYKkYjDTkRPR5tw6YKCJs?authuser=0&hl=en&rclk=1,Collection O Hotel Mid Town₹864,3.2 stars 9 Reviews,3.2,9,"[""https://www.oyorooms.com/211991/""]",42.48%
Ja4Td0z8jDTkRPG1sCr5IS5o," D-52, Sector 49, Sohna, Road, Golf Course Ext Rd, Gurugram, Haryana 122018",4-star hotelRelaxed hotel with a cafe & breakfast, 093550 01777,28.4046293,77.0505892,Available,NA,https://www.google.com/maps/place/Inde+Hotel+Golf+Course+Extention/data=!4m10!3m9!1s0x390d233fd3dd846b:0x9a4b48be0a6c6d3c!5m2!4m1!1i2!8m2!3d28.4046293!4d77.0505892!16s%2Fg%2F11rw7ktzm7!19sChIJa4Td0z8jDTkRPG1sCr5IS5o?authuser=0&hl=en&rclk=1,"Inde Hotel Golf Course Extention₹3,952",4.3 stars 235 Reviews,4.3,235,"[""http://www.indehotel.com/""]",72.04%
Jn90fB-IjDTkRa2h_IqLdOBk," Tulip Ivory, Main Branch Rd, opposite Tulip Orange, Sector 70, Gurugram, Haryana 122001",Bed & breakfastUnfussy guesthouse with a kitchen, 097118 68888,28.393804,77.0287083,Available,NA,https://www.google.com/maps/place/Gilmore+Stays+%7C+Homestay+%7C/data=!4m10!3m9!1s0x390d23e2071fdd9f:0x1938dda2227f686b!5m2!4m1!1i2!8m2!3d28.393804!4d77.0287083!16s%2Fg%2F11h7bc1pk_!19sChIJn90fB-IjDTkRa2h_IqLdOBk?authuser=0&hl=en&rclk=1,"Gilmore Stays | Homestay |₹1,666",4.8 stars 94 Reviews,4.8,94,"[""NA""]",74.54%
